date,user_id,video,sexual,hateful,spam
1/21/20,uhp,21,0,0,1
1/22/20,uhp,22,1,0,0
1/23/20,uhp,23,1,1,0
1/24/20,uhp,24,1,0,1
1/25/20,uhp,25,1,0,1
1/26/20,uhp,26,0,0,1
1/27/20,uhp,27,1,0,0
1/28/20,uhp,28,0,1,0
1/29/20,uhp,29,0,0,0
1/30/20,uhp,30,0,0,0
1/31/20,uhp,31,0,0,0
2/1/20,uhp,32,1,0,0
1/1/20,kit,1,0,0,0
1/2/20,kit,2,0,0,0
1/3/20,kit,3,0,0,0
1/4/20,kit,4,1,1,0
1/5/20,kit,5,0,1,0
1/6/20,kit,6,0,0,0
1/7/20,kit,7,0,0,1
1/8/20,kit,8,0,0,1
1/9/20,kit,9,0,0,0
1/10/20,kit,10,0,0,0
1/11/20,kit,11,0,0,0
1/12/20,kit,12,0,0,0
1/13/20,kit,13,0,0,0
1/14/20,kit,14,0,0,1
1/15/20,kit,15,0,0,1
1/16/20,kit,16,0,0,0
1/17/20,kit,17,0,0,0
1/18/20,kit,18,0,0,0
1/19/20,kit,19,1,0,0
1/20/20,kit,20,0,0,0
1/21/20,kit,21,0,1,0
1/22/20,kit,22,0,0,0
1/23/20,kit,23,0,0,1
1/24/20,kit,24,0,1,1
1/25/20,kit,25,0,0,0
1/26/20,kit,26,1,1,0
1/27/20,kit,27,1,0,0
1/28/20,kit,28,1,0,0
1/29/20,kit,29,0,0,0
1/30/20,kit,30,1,0,0
1/31/20,kit,31,0,0,0
2/1/20,kit,32,1,0,1
2/2/20,kit,33,1,0,0
2/3/20,kit,34,0,1,0
2/4/20,kit,35,0,0,0
2/5/20,kit,36,0,0,1
2/6/20,kit,37,0,1,0
2/7/20,kit,38,0,1,0
2/8/20,kit,39,0,0,0
2/9/20,kit,40,0,1,0
2/10/20,kit,41,0,0,0
2/11/20,kit,42,0,1,1
2/12/20,kit,43,0,1,1
2/13/20,kit,44,1,0,0
2/14/20,kit,45,0,0,0
1/1/20,mha,1,0,0,0
1/2/20,mha,2,0,0,0
1/3/20,mha,3,0,0,0
1/4/20,mha,4,0,0,0
1/5/20,mha,5,0,0,1
1/6/20,mha,6,0,0,0
1/7/20,mha,7,0,1,0
1/8/20,mha,8,0,0,1
1/9/20,mha,9,0,0,0
1/10/20,mha,10,0,0,1
1/11/20,mha,11,0,0,1
1/12/20,mha,12,1,0,1
1/13/20,mha,13,0,0,0
1/14/20,mha,14,1,0,0
1/15/20,mha,15,0,0,0
1/16/20,mha,16,0,0,0
1/17/20,mha,17,0,0,1
1/18/20,mha,18,0,0,0
1/19/20,mha,19,0,1,1
1/20/20,mha,20,0,1,0
1/21/20,mha,21,0,0,1
1/22/20,mha,22,0,0,0
1/23/20,mha,23,0,0,0
1/24/20,mha,24,0,0,0
1/25/20,mha,25,1,0,0
1/26/20,mha,26,0,0,0
1/27/20,mha,27,1,0,1
1/28/20,mha,28,0,0,0
1/29/20,mha,29,0,1,0
1/30/20,mha,30,0,0,1
1/31/20,mha,31,0,1,0
2/1/20,mha,32,0,0,1
2/2/20,mha,33,1,0,0
2/3/20,mha,34,0,0,0
2/4/20,mha,35,0,1,0
2/5/20,mha,36,1,1,0
2/6/20,mha,37,0,0,1
2/7/20,mha,38,0,1,0
2/8/20,mha,39,0,0,0
2/9/20,mha,40,0,0,1
2/10/20,mha,41,0,1,0
2/11/20,mha,42,1,0,1
2/12/20,mha,43,1,0,0
2/13/20,mha,44,1,0,0
2/14/20,mha,45,1,0,0
2/15/20,mha,46,0,0,0
2/16/20,mha,47,0,0,0
2/17/20,mha,48,0,1,0
2/18/20,mha,49,0,0,0
2/19/20,mha,50,0,1,1
2/20/20,mha,51,0,0,0
2/21/20,mha,52,0,0,1
2/22/20,mha,53,0,0,0
2/23/20,mha,54,1,0,1
2/24/20,mha,55,0,1,0
2/25/20,mha,56,0,0,1
2/26/20,mha,57,1,0,1
2/27/20,mha,58,0,0,0
2/28/20,mha,59,1,0,0
2/29/20,mha,60,0,0,0
3/1/20,mha,61,0,0,0
3/2/20,mha,62,1,0,0
3/3/20,mha,63,0,0,0
3/4/20,mha,64,0,0,0
3/5/20,mha,65,0,0,0
3/6/20,mha,66,0,1,1
3/7/20,mha,67,0,0,0
3/8/20,mha,68,0,0,0
3/9/20,mha,69,0,0,0
3/10/20,mha,70,1,1,0
1/1/20,avo,1,0,1,0
1/2/20,avo,2,0,0,0
1/3/20,avo,3,1,0,0
1/4/20,avo,4,0,0,0
1/5/20,avo,5,1,0,1
1/6/20,avo,6,0,0,0
1/7/20,avo,7,0,0,0
1/8/20,avo,8,0,0,0
1/9/20,avo,9,0,0,0
1/10/20,avo,10,0,1,0
1/11/20,avo,11,0,0,0
1/12/20,avo,12,0,0,0
1/13/20,avo,13,0,1,1
1/14/20,avo,14,0,0,0
1/15/20,avo,15,0,1,0
1/16/20,avo,16,0,0,0
1/17/20,avo,17,0,0,1
1/18/20,avo,18,0,0,0
1/19/20,avo,19,1,0,0
1/20/20,avo,20,0,1,0
1/21/20,avo,21,0,0,1
1/22/20,avo,22,0,0,0
1/23/20,avo,23,0,1,0
1/24/20,avo,24,0,1,1
1/25/20,avo,25,0,1,0
1/26/20,avo,26,0,0,0
1/27/20,avo,27,0,0,0
1/28/20,avo,28,0,1,0
1/29/20,avo,29,0,0,1
1/30/20,avo,30,0,0,0
1/31/20,avo,31,1,0,0
2/1/20,avo,32,0,0,0
2/2/20,avo,33,1,0,0
2/3/20,avo,34,1,0,0
2/4/20,avo,35,0,0,0
2/5/20,avo,36,0,0,0
2/6/20,avo,37,1,0,0
2/7/20,avo,38,0,0,0
2/8/20,avo,39,0,0,0
2/9/20,avo,40,0,1,1
2/10/20,avo,41,0,0,0
2/11/20,avo,42,1,1,1
2/12/20,avo,43,0,0,0
2/13/20,avo,44,0,0,0
2/14/20,avo,45,0,0,0
2/15/20,avo,46,0,0,0
2/16/20,avo,47,0,1,0
2/17/20,avo,48,1,0,0
2/18/20,avo,49,0,0,0
2/19/20,avo,50,0,0,0
2/20/20,avo,51,0,0,0
2/21/20,avo,52,1,0,0
2/22/20,avo,53,0,1,0
2/23/20,avo,54,0,0,0
2/24/20,avo,55,0,0,0
2/25/20,avo,56,0,0,0
2/26/20,avo,57,0,0,1
2/27/20,avo,58,1,0,1
2/28/20,avo,59,0,0,0
2/29/20,avo,60,0,0,0
3/1/20,avo,61,0,0,0
3/2/20,avo,62,0,0,0
3/3/20,avo,63,0,0,0
3/4/20,avo,64,1,1,0
3/5/20,avo,65,0,0,0
3/6/20,avo,66,0,0,0
3/7/20,avo,67,0,0,0
3/8/20,avo,68,0,0,1
3/9/20,avo,69,0,0,0
3/10/20,avo,70,0,1,1
3/11/20,avo,71,1,0,1
3/12/20,avo,72,0,0,0
3/13/20,avo,73,0,0,0
3/14/20,avo,74,0,0,1
3/15/20,avo,75,0,1,0
3/16/20,avo,76,0,1,0
3/17/20,avo,77,0,0,0
3/18/20,avo,78,1,0,0
3/19/20,avo,79,0,0,0
3/20/20,avo,80,1,0,0
3/21/20,avo,81,1,1,0
3/22/20,avo,82,0,0,0
3/23/20,avo,83,0,0,1
3/24/20,avo,84,0,0,1
3/25/20,avo,85,1,0,0
3/26/20,avo,86,0,0,1
3/27/20,avo,87,0,0,0
3/28/20,avo,88,1,0,0
3/29/20,avo,89,1,0,0
3/30/20,avo,90,0,0,1
3/31/20,avo,91,1,0,0
4/1/20,avo,92,1,0,0
4/2/20,avo,93,0,0,0
4/3/20,avo,94,0,1,1
4/4/20,avo,95,0,0,1
4/5/20,avo,96,0,0,0
4/6/20,avo,97,0,0,0
4/7/20,avo,98,0,0,0
4/8/20,avo,99,1,0,0
4/9/20,avo,100,0,0,0
4/10/20,avo,101,0,0,0
4/11/20,avo,102,0,0,1
4/12/20,avo,103,0,0,0
4/13/20,avo,104,0,1,0
4/14/20,avo,105,0,0,0
1/1/20,lav,1,0,0,0
1/2/20,lav,2,1,0,0
1/3/20,lav,3,1,0,0
1/4/20,lav,4,0,0,1
1/5/20,lav,5,0,0,1
1/6/20,lav,6,0,0,0
1/7/20,lav,7,0,0,1
1/8/20,lav,8,0,0,1
1/9/20,lav,9,0,0,0
1/10/20,lav,10,0,0,1
1/11/20,lav,11,0,1,1
1/12/20,lav,12,0,0,0
1/13/20,lav,13,0,0,0
1/14/20,lav,14,0,1,0
1/15/20,lav,15,0,1,0
1/16/20,lav,16,0,0,0
1/17/20,lav,17,1,0,0
1/18/20,lav,18,1,0,0
1/19/20,lav,19,0,1,0
1/20/20,lav,20,0,0,0
1/21/20,lav,21,0,1,1
1/22/20,lav,22,1,0,0
1/23/20,lav,23,1,1,0
1/24/20,lav,24,0,0,1
1/25/20,lav,25,0,0,1
1/26/20,lav,26,0,1,1
1/27/20,lav,27,0,0,1
1/28/20,lav,28,0,0,0
1/29/20,lav,29,0,0,0
1/30/20,lav,30,0,0,0
1/31/20,lav,31,1,0,0
2/1/20,lav,32,0,0,0
2/2/20,lav,33,1,0,0
2/3/20,lav,34,0,1,1
2/4/20,lav,35,1,0,0
2/5/20,lav,36,0,0,0
2/6/20,lav,37,1,1,0
2/7/20,lav,38,0,1,0
2/8/20,lav,39,0,0,0
2/9/20,lav,40,0,0,0
2/10/20,lav,41,0,0,0
2/11/20,lav,42,0,0,0
2/12/20,lav,43,0,1,0
2/13/20,lav,44,0,0,1
2/14/20,lav,45,0,0,0
2/15/20,lav,46,0,0,0
2/16/20,lav,47,0,0,0
2/17/20,lav,48,0,0,0
2/18/20,lav,49,0,1,0
2/19/20,lav,50,1,0,0
2/20/20,lav,51,0,0,1
2/21/20,lav,52,0,0,0
2/22/20,lav,53,0,0,0
2/23/20,lav,54,1,0,0
2/24/20,lav,55,0,0,0
2/25/20,lav,56,1,0,0
2/26/20,lav,57,0,0,1
2/27/20,lav,58,1,0,1
2/28/20,lav,59,1,0,0
1/1/20,iku,1,0,0,0
1/2/20,iku,2,0,1,1
1/3/20,iku,3,0,1,1
1/4/20,iku,4,1,0,0
1/5/20,iku,5,0,0,1
1/6/20,iku,6,0,0,0
1/7/20,iku,7,0,0,0
1/8/20,iku,8,0,0,0
1/9/20,iku,9,1,0,0
1/10/20,iku,10,0,0,0
1/11/20,iku,11,0,0,0
1/12/20,iku,12,0,0,1
1/13/20,iku,13,0,0,0
1/14/20,iku,14,0,0,0
1/15/20,iku,15,0,0,0
1/16/20,iku,16,0,1,0
1/17/20,iku,17,0,0,1
1/18/20,iku,18,0,0,1
1/19/20,iku,19,0,0,1
1/20/20,iku,20,1,0,0
1/21/20,iku,21,1,0,0
1/22/20,iku,22,0,0,0
1/23/20,iku,23,0,0,0
1/24/20,iku,24,0,0,1
1/25/20,iku,25,1,0,0
1/26/20,iku,26,0,0,0
1/27/20,iku,27,0,0,1
1/28/20,iku,28,0,0,0
1/29/20,iku,29,0,0,0
1/30/20,iku,30,0,0,0
1/31/20,iku,31,0,1,0
2/1/20,iku,32,0,1,0
2/2/20,iku,33,0,0,1
2/3/20,iku,34,1,1,0
2/4/20,iku,35,0,1,1
2/5/20,iku,36,0,0,0
2/6/20,iku,37,0,0,0
2/7/20,iku,38,0,1,0
2/8/20,iku,39,1,0,0
2/9/20,iku,40,1,0,0
2/10/20,iku,41,0,0,0
2/11/20,iku,42,0,0,1
2/12/20,iku,43,1,0,0
2/13/20,iku,44,1,0,0
2/14/20,iku,45,0,1,1
2/15/20,iku,46,0,0,0
2/16/20,iku,47,0,0,0
2/17/20,iku,48,0,0,0
2/18/20,iku,49,0,0,0
2/19/20,iku,50,0,0,1
1/1/20,fgk,1,0,0,0
1/2/20,fgk,2,0,1,0
1/3/20,fgk,3,0,0,0
1/4/20,fgk,4,1,1,1
1/5/20,fgk,5,0,0,0
1/6/20,fgk,6,0,0,0
1/7/20,fgk,7,0,0,1
1/1/20,cjz,1,0,0,1
1/2/20,cjz,2,0,1,0
1/3/20,cjz,3,0,0,0
1/4/20,cjz,4,1,0,0
1/5/20,cjz,5,0,0,0
1/6/20,cjz,6,1,0,1
1/7/20,cjz,7,1,0,1
1/8/20,cjz,8,1,0,0
1/9/20,cjz,9,0,0,0
1/10/20,cjz,10,1,0,0
1/11/20,cjz,11,0,0,1
1/12/20,cjz,12,0,0,0
1/13/20,cjz,13,1,0,1
1/14/20,cjz,14,0,0,0
1/15/20,cjz,15,0,0,0
1/16/20,cjz,16,0,0,0
1/17/20,cjz,17,0,0,0
1/18/20,cjz,18,0,0,0
1/19/20,cjz,19,1,0,0
1/20/20,cjz,20,0,1,0
1/21/20,cjz,21,0,0,0
1/22/20,cjz,22,0,0,0
1/23/20,cjz,23,0,0,1
1/24/20,cjz,24,0,0,0
1/25/20,cjz,25,0,1,0
1/26/20,cjz,26,0,0,0
1/27/20,cjz,27,0,0,1
1/28/20,cjz,28,0,1,1
1/29/20,cjz,29,0,0,1
1/30/20,cjz,30,1,0,0
1/31/20,cjz,31,0,0,0
2/1/20,cjz,32,0,0,0
2/2/20,cjz,33,0,0,0
2/3/20,cjz,34,0,0,0
2/4/20,cjz,35,0,0,0
2/5/20,cjz,36,0,0,0
2/6/20,cjz,37,0,0,0
2/7/20,cjz,38,0,0,0
2/8/20,cjz,39,1,0,0
2/9/20,cjz,40,0,0,0
2/10/20,cjz,41,0,1,0
2/11/20,cjz,42,0,0,0
2/12/20,cjz,43,0,0,0
2/13/20,cjz,44,0,0,1
2/14/20,cjz,45,0,0,0
2/15/20,cjz,46,0,0,1
2/16/20,cjz,47,0,0,1
2/17/20,cjz,48,0,1,0
2/18/20,cjz,49,0,1,1
2/19/20,cjz,50,1,0,0
2/20/20,cjz,51,0,0,0
2/21/20,cjz,52,0,0,1
2/22/20,cjz,53,0,1,0
2/23/20,cjz,54,0,0,1
2/24/20,cjz,55,1,1,0
2/25/20,cjz,56,1,0,0
2/26/20,cjz,57,0,0,0
2/27/20,cjz,58,0,0,0
2/28/20,cjz,59,1,1,0
2/29/20,cjz,60,0,0,0
3/1/20,cjz,61,0,0,0
3/2/20,cjz,62,0,0,0
3/3/20,cjz,63,0,0,1
3/4/20,cjz,64,0,0,0
3/5/20,cjz,65,0,0,1
3/6/20,cjz,66,0,0,0
3/7/20,cjz,67,0,0,0
3/8/20,cjz,68,0,1,0
3/9/20,cjz,69,0,0,0
3/10/20,cjz,70,0,0,0
3/11/20,cjz,71,0,0,0
3/12/20,cjz,72,0,0,0
3/13/20,cjz,73,0,1,1
3/14/20,cjz,74,1,0,0
3/15/20,cjz,75,0,0,0
3/16/20,cjz,76,0,0,0
3/17/20,cjz,77,0,0,0
3/18/20,cjz,78,0,0,1
3/19/20,cjz,79,0,0,0
3/20/20,cjz,80,0,0,0
3/21/20,cjz,81,0,1,0
3/22/20,cjz,82,0,0,1
3/23/20,cjz,83,1,0,1
3/24/20,cjz,84,0,1,0
3/25/20,cjz,85,0,1,0
3/26/20,cjz,86,0,1,0
3/27/20,cjz,87,1,0,0
3/28/20,cjz,88,0,0,0
3/29/20,cjz,89,1,1,0
3/30/20,cjz,90,1,0,0
1/1/20,til,1,0,0,0
1/2/20,til,2,0,0,0
1/3/20,til,3,0,0,0
1/4/20,til,4,0,0,0
1/5/20,til,5,0,0,0
1/6/20,til,6,1,0,0
1/7/20,til,7,0,0,0
1/8/20,til,8,1,0,0
1/9/20,til,9,1,1,1
1/10/20,til,10,0,0,0
1/11/20,til,11,0,0,0
1/12/20,til,12,0,0,0
1/13/20,til,13,0,0,0
1/14/20,til,14,0,0,0
1/15/20,til,15,0,0,0
1/16/20,til,16,0,0,0
1/17/20,til,17,0,0,0
1/18/20,til,18,0,0,1
1/19/20,til,19,0,0,1
1/20/20,til,20,0,0,0
1/21/20,til,21,0,0,0
1/22/20,til,22,0,0,1
1/23/20,til,23,0,1,1
1/24/20,til,24,1,1,0
1/25/20,til,25,0,0,0
1/26/20,til,26,0,0,1
1/27/20,til,27,0,0,0
1/28/20,til,28,0,0,1
1/29/20,til,29,1,0,0
1/30/20,til,30,0,1,0
1/31/20,til,31,0,0,0
2/1/20,til,32,0,0,0
2/2/20,til,33,0,1,0
2/3/20,til,34,1,1,1
2/4/20,til,35,1,1,0
2/5/20,til,36,0,0,1
2/6/20,til,37,1,0,0
2/7/20,til,38,0,1,1
2/8/20,til,39,1,1,0
2/9/20,til,40,0,0,0
2/10/20,til,41,0,0,0
2/11/20,til,42,0,0,0
2/12/20,til,43,0,0,0
2/13/20,til,44,1,0,0
2/14/20,til,45,0,1,1
2/15/20,til,46,1,0,0
2/16/20,til,47,0,0,0
2/17/20,til,48,1,0,0
2/18/20,til,49,0,0,0
2/19/20,til,50,0,0,0
2/20/20,til,51,0,0,1
2/21/20,til,52,1,0,0
2/22/20,til,53,0,0,1
2/23/20,til,54,0,0,0
2/24/20,til,55,1,0,1
2/25/20,til,56,1,0,0
2/26/20,til,57,1,0,0
2/27/20,til,58,0,0,1
2/28/20,til,59,0,1,1
2/29/20,til,60,0,0,0
3/1/20,til,61,0,0,1
3/2/20,til,62,0,0,0
3/3/20,til,63,0,1,0
3/4/20,til,64,0,0,0
3/5/20,til,65,0,0,0
3/6/20,til,66,0,0,0
3/7/20,til,67,0,1,0
3/8/20,til,68,0,0,1
3/9/20,til,69,0,0,0
3/10/20,til,70,0,0,0
3/11/20,til,71,1,1,0
3/12/20,til,72,0,0,0
3/13/20,til,73,0,0,0
3/14/20,til,74,0,1,0
3/15/20,til,75,1,0,0
3/16/20,til,76,0,1,1
3/17/20,til,77,0,0,0
3/18/20,til,78,1,0,0
3/19/20,til,79,0,0,0
3/20/20,til,80,0,0,0
3/21/20,til,81,1,0,0
3/22/20,til,82,0,1,0
3/23/20,til,83,0,0,1
3/24/20,til,84,0,0,0
3/25/20,til,85,0,1,0
3/26/20,til,86,1,0,0
3/27/20,til,87,0,1,1
3/28/20,til,88,0,1,1
3/29/20,til,89,0,0,0
3/30/20,til,90,0,0,1
3/31/20,til,91,1,1,0
4/1/20,til,92,1,1,0
4/2/20,til,93,0,0,0
4/3/20,til,94,0,0,0
4/4/20,til,95,0,1,1
4/5/20,til,96,0,1,0
4/6/20,til,97,1,0,1
4/7/20,til,98,1,0,0
4/8/20,til,99,1,0,0
4/9/20,til,100,0,1,0
4/10/20,til,101,0,0,0
4/11/20,til,102,0,1,0
4/12/20,til,103,0,0,1
4/13/20,til,104,0,0,0
4/14/20,til,105,1,0,0
4/15/20,til,106,0,0,0
4/16/20,til,107,0,1,0
4/17/20,til,108,0,1,0
4/18/20,til,109,0,0,1
4/19/20,til,110,1,0,0
4/20/20,til,111,1,0,0
4/21/20,til,112,1,0,0
4/22/20,til,113,0,0,0
4/23/20,til,114,0,1,1
4/24/20,til,115,0,0,0
4/25/20,til,116,0,0,0
4/26/20,til,117,0,0,0
4/27/20,til,118,0,0,0
4/28/20,til,119,1,0,0
4/29/20,til,120,0,1,0
4/30/20,til,121,0,0,0
5/1/20,til,122,0,0,0
5/2/20,til,123,1,0,1
5/3/20,til,124,0,0,0
5/4/20,til,125,0,0,0
5/5/20,til,126,0,0,0
5/6/20,til,127,0,0,0
5/7/20,til,128,0,0,0
5/8/20,til,129,0,0,0
5/9/20,til,130,0,0,0
5/10/20,til,131,0,0,0
5/11/20,til,132,1,0,1
5/12/20,til,133,0,0,0
5/13/20,til,134,0,0,0
5/14/20,til,135,0,1,0
5/15/20,til,136,0,0,0
5/16/20,til,137,0,1,0
5/17/20,til,138,0,1,0
1/1/20,juq,1,0,0,1
1/2/20,juq,2,1,0,1
1/3/20,juq,3,0,0,0
1/4/20,juq,4,0,0,0
1/5/20,juq,5,0,0,0
1/6/20,juq,6,0,0,0
1/7/20,juq,7,1,0,0
1/8/20,juq,8,0,0,0
1/9/20,juq,9,1,0,0
1/10/20,juq,10,0,0,0
1/11/20,juq,11,0,0,1
1/12/20,juq,12,0,1,0
1/13/20,juq,13,0,0,0
1/14/20,juq,14,0,0,0
1/15/20,juq,15,1,0,0
1/16/20,juq,16,0,0,1
1/17/20,juq,17,0,1,1
1/18/20,juq,18,0,1,0
1/19/20,juq,19,0,0,0
1/20/20,juq,20,1,0,0
1/21/20,juq,21,0,0,0
1/22/20,juq,22,0,0,0
1/23/20,juq,23,0,0,0
1/24/20,juq,24,1,1,0
1/25/20,juq,25,0,0,0
1/26/20,juq,26,0,1,0
1/27/20,juq,27,0,0,1
1/28/20,juq,28,0,1,0
1/29/20,juq,29,0,0,0
1/30/20,juq,30,0,0,1
1/31/20,juq,31,1,1,0
2/1/20,juq,32,0,0,0
2/2/20,juq,33,0,0,1
2/3/20,juq,34,0,0,1
2/4/20,juq,35,0,0,0
2/5/20,juq,36,0,0,0
1/1/20,qkn,1,1,0,0
1/2/20,qkn,2,0,1,0
1/3/20,qkn,3,0,0,0
1/4/20,qkn,4,0,0,0
1/5/20,qkn,5,0,0,1
1/6/20,qkn,6,0,0,0
1/7/20,qkn,7,0,0,0
1/8/20,qkn,8,0,0,0
1/9/20,qkn,9,0,0,0
1/10/20,qkn,10,0,0,0
1/11/20,qkn,11,0,0,0
1/12/20,qkn,12,1,0,0
1/13/20,qkn,13,0,0,0
1/14/20,qkn,14,1,0,0
1/15/20,qkn,15,0,0,0
1/16/20,qkn,16,0,1,0
1/17/20,qkn,17,0,0,0
1/18/20,qkn,18,0,0,1
1/19/20,qkn,19,1,0,0
1/20/20,qkn,20,0,0,0
1/21/20,qkn,21,0,0,1
1/22/20,qkn,22,1,0,0
1/23/20,qkn,23,0,0,0
1/24/20,qkn,24,1,1,0
1/25/20,qkn,25,1,0,0
1/26/20,qkn,26,0,1,0
1/27/20,qkn,27,0,0,0
1/28/20,qkn,28,1,0,0
1/29/20,qkn,29,1,0,0
1/30/20,qkn,30,0,1,0
1/31/20,qkn,31,1,0,0
2/1/20,qkn,32,0,0,0
2/2/20,qkn,33,1,0,0
2/3/20,qkn,34,0,0,0
2/4/20,qkn,35,0,0,0
2/5/20,qkn,36,0,1,0
2/6/20,qkn,37,0,0,0
2/7/20,qkn,38,0,0,0
2/8/20,qkn,39,0,1,0
2/9/20,qkn,40,0,0,0
2/10/20,qkn,41,0,0,0
2/11/20,qkn,42,1,1,0
2/12/20,qkn,43,1,0,1
2/13/20,qkn,44,0,0,0
2/14/20,qkn,45,1,0,0
2/15/20,qkn,46,0,1,1
2/16/20,qkn,47,0,0,0
2/17/20,qkn,48,0,0,1
2/18/20,qkn,49,0,0,0
2/19/20,qkn,50,0,0,0
2/20/20,qkn,51,0,0,0
2/21/20,qkn,52,0,0,0
2/22/20,qkn,53,0,0,0
2/23/20,qkn,54,0,0,0
2/24/20,qkn,55,0,0,1
2/25/20,qkn,56,1,0,0
2/26/20,qkn,57,0,0,0
2/27/20,qkn,58,0,0,0
2/28/20,qkn,59,0,0,0
2/29/20,qkn,60,0,0,0
3/1/20,qkn,61,0,0,0
3/2/20,qkn,62,1,1,0
3/3/20,qkn,63,0,0,0
3/4/20,qkn,64,0,0,1
3/5/20,qkn,65,1,0,0
3/6/20,qkn,66,1,0,0
3/7/20,qkn,67,0,0,0
3/8/20,qkn,68,0,1,0
3/9/20,qkn,69,0,1,0
3/10/20,qkn,70,0,1,0
3/11/20,qkn,71,0,0,1
3/12/20,qkn,72,0,0,0
3/13/20,qkn,73,0,1,1
3/14/20,qkn,74,0,0,1
3/15/20,qkn,75,1,0,1
3/16/20,qkn,76,0,0,0
3/17/20,qkn,77,0,0,0
3/18/20,qkn,78,0,0,0
3/19/20,qkn,79,0,0,0
3/20/20,qkn,80,1,0,0
3/21/20,qkn,81,0,0,0
3/22/20,qkn,82,1,0,1
3/23/20,qkn,83,0,0,0
3/24/20,qkn,84,0,0,0
3/25/20,qkn,85,0,1,0
3/26/20,qkn,86,0,0,0
3/27/20,qkn,87,0,0,0
3/28/20,qkn,88,1,0,1
3/29/20,qkn,89,0,0,0
3/30/20,qkn,90,0,1,0
3/31/20,qkn,91,1,0,0
4/1/20,qkn,92,0,0,0
4/2/20,qkn,93,0,0,0
4/3/20,qkn,94,0,1,0
4/4/20,qkn,95,0,0,1
4/5/20,qkn,96,0,0,0
4/6/20,qkn,97,0,0,0
4/7/20,qkn,98,0,0,0
4/8/20,qkn,99,1,0,1
4/9/20,qkn,100,1,0,0
4/10/20,qkn,101,0,0,0
4/11/20,qkn,102,0,0,1
4/12/20,qkn,103,0,0,0
4/13/20,qkn,104,0,0,0
4/14/20,qkn,105,1,0,0
4/15/20,qkn,106,1,0,0
4/16/20,qkn,107,0,1,0
4/17/20,qkn,108,0,0,0
4/18/20,qkn,109,0,0,1
4/19/20,qkn,110,0,1,1
4/20/20,qkn,111,0,0,0
4/21/20,qkn,112,1,1,0
4/22/20,qkn,113,1,0,0
1/1/20,yiu,1,0,1,0
1/2/20,yiu,2,1,0,0
1/3/20,yiu,3,0,0,1
1/4/20,yiu,4,0,0,1
1/5/20,yiu,5,0,0,0
1/6/20,yiu,6,0,0,1
1/7/20,yiu,7,0,0,0
1/8/20,yiu,8,0,0,0
1/9/20,yiu,9,1,0,0
1/10/20,yiu,10,1,0,0
1/11/20,yiu,11,0,0,0
1/12/20,yiu,12,1,0,0
1/13/20,yiu,13,0,0,0
1/14/20,yiu,14,0,0,1
1/15/20,yiu,15,0,0,0
1/16/20,yiu,16,0,0,0
1/17/20,yiu,17,1,0,0
1/18/20,yiu,18,0,1,1
1/19/20,yiu,19,0,0,0
1/20/20,yiu,20,0,1,0
1/21/20,yiu,21,1,1,0
1/22/20,yiu,22,0,1,0
1/23/20,yiu,23,0,0,0
1/24/20,yiu,24,1,1,0
1/25/20,yiu,25,0,0,0
1/26/20,yiu,26,1,0,0
1/27/20,yiu,27,0,0,1
1/28/20,yiu,28,0,1,0
1/29/20,yiu,29,0,0,1
1/30/20,yiu,30,1,0,1
1/31/20,yiu,31,0,0,0
2/1/20,yiu,32,1,0,0
2/2/20,yiu,33,0,0,0
2/3/20,yiu,34,0,1,0
2/4/20,yiu,35,0,0,0
2/5/20,yiu,36,1,0,0
2/6/20,yiu,37,0,1,0
2/7/20,yiu,38,0,0,1
2/8/20,yiu,39,1,0,1
2/9/20,yiu,40,1,1,0
2/10/20,yiu,41,1,0,1
2/11/20,yiu,42,0,0,0
2/12/20,yiu,43,0,0,1
2/13/20,yiu,44,0,0,0
2/14/20,yiu,45,1,0,1
2/15/20,yiu,46,1,0,0
2/16/20,yiu,47,0,0,0
2/17/20,yiu,48,0,1,0
2/18/20,yiu,49,0,0,0
2/19/20,yiu,50,1,0,0
2/20/20,yiu,51,0,0,0
2/21/20,yiu,52,0,1,0
2/22/20,yiu,53,0,0,0
2/23/20,yiu,54,0,0,0
2/24/20,yiu,55,1,0,1
2/25/20,yiu,56,1,0,0
2/26/20,yiu,57,0,1,0
2/27/20,yiu,58,1,0,0
2/28/20,yiu,59,0,1,1
2/29/20,yiu,60,0,0,0
3/1/20,yiu,61,0,0,0
3/2/20,yiu,62,0,0,0
3/3/20,yiu,63,1,0,0
3/4/20,yiu,64,0,1,0
3/5/20,yiu,65,0,0,1
3/6/20,yiu,66,0,0,0
3/7/20,yiu,67,0,1,0
3/8/20,yiu,68,0,1,0
3/9/20,yiu,69,0,0,1
3/10/20,yiu,70,0,0,0
3/11/20,yiu,71,0,1,1
3/12/20,yiu,72,0,0,0
3/13/20,yiu,73,0,0,0
3/14/20,yiu,74,0,1,0
3/15/20,yiu,75,0,1,0
3/16/20,yiu,76,0,0,1
3/17/20,yiu,77,0,0,0
3/18/20,yiu,78,1,0,0
3/19/20,yiu,79,0,0,1
3/20/20,yiu,80,0,0,0
3/21/20,yiu,81,0,0,0
3/22/20,yiu,82,0,0,1
3/23/20,yiu,83,0,0,0
3/24/20,yiu,84,0,0,0
3/25/20,yiu,85,0,0,1
3/26/20,yiu,86,0,1,0
3/27/20,yiu,87,0,0,0
